Fecha, Edad, Rol, Calle, Zona, Tipo de resultado, Tipo de siniestro, Usa cinturI�n, Usa casco, DI�a de la semana, Sexo, Hora, Departamento, Localidad, Novedad, Tipo de Vehiculo, fixed, X, Y 
15/11/2022,24, PASAJERO, ORINOCO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, DOMINGO, FEMENINO,15, MONTEVIDEO, MONTEVIDEO,15964215, MOTO, SIN DATOS,582260,6138135
15/11/2022,27, CONDUCTOR, ORINOCO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, DOMINGO, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15964215, MOTO, SIN DATOS,582260,6138135
15/11/2022,32, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRA�AGA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,16, MONTEVIDEO, MONTEVIDEO,15964501, MOTO, SIN DATOS,577725,6142690
15/11/2022,23, CONDUCTOR, DOCTOR GUSTAVO GALLINAL, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15964520, MOTO, SIN DATOS,575975,6140725
15/11/2022,55, CONDUCTOR, GENERAL FARIAS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15964830, MOTO, SIN DATOS,573145,6140345
15/11/2022,24, PASAJERO, SAN QUINTIN, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO,18, MONTEVIDEO, MONTEVIDEO,15964935, MOTO, SIN DATOS,571125,6142830
15/11/2022,55, CONDUCTOR, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15964957, MOTO, SIN DATOS,573155,6140490
15/11/2022,28, CONDUCTOR, AVENIDA DE LAS LEYES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15965089, MOTO, SIN DATOS,574325,6138560
15/11/2022,62, CONDUCTOR, VIA_PUBLICA, SUBURBANA , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,18, MONTEVIDEO, SIN DATOS,15965150, MOTO, SIN DATOS,568400,6150805
15/11/2022,47, CONDUCTOR, AVENIDA JOSE PEDRO VARELA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15965316, MOTO, SIN DATOS,577945,6142060
15/11/2022,15, PEATON, SANTA ANA, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, DOMINGO, FEMENINO,19, MONTEVIDEO, MONTEVIDEO,15965577, SIN DATOS, SIN DATOS,574860,6143320
15/11/2022,38, CONDUCTOR, SANTA ANA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO,19, MONTEVIDEO, MONTEVIDEO,15965577, MOTO, SIN DATOS,574860,6143320
15/11/2022,26, CONDUCTOR, ESPARTA, SUBURBANA , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, DOMINGO, FEMENINO,19, MONTEVIDEO, MONTEVIDEO,15966087, MOTO, SIN DATOS,578015,6145115
15/11/2022,41, PASAJERO, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, FEMENINO,21, MONTEVIDEO, MONTEVIDEO,15966095, MOTO, SIN DATOS,574645,6141910
15/11/2022,38, CONDUCTOR, DOCTOR ADOLFO RODRIGUEZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, DOMINGO, MASCULINO,23, MONTEVIDEO, MONTEVIDEO,15967258, AUTO, SIN DATOS,570875,6146350
15/11/2022,27, CONDUCTOR, LIBERTAD, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, DOMINGO, MASCULINO,22, MONTEVIDEO, MONTEVIDEO,15982831, MOTO, SIN DATOS,577225,6136750
16/11/2022,30, CONDUCTOR, JUAN BENITO BLANCO, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,0, MONTEVIDEO, MONTEVIDEO,15967039, MOTO, SIN DATOS,577795,6136260
16/11/2022,38, CONDUCTOR, AVENIDA LUIS BATLLE BERRES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,6, MONTEVIDEO, MONTEVIDEO,15967841, MOTO, SIN DATOS,569075,6143410
16/11/2022,56, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,8, MONTEVIDEO, MONTEVIDEO,15968073, MOTO, SIN DATOS,573670,6140900
16/11/2022,21, PASAJERO, PORONGOS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,9, MONTEVIDEO, MONTEVIDEO,15968459, AUTO, SIN DATOS,574875,6139365
16/11/2022,18, CONDUCTOR, BENITO PEREZ GALDOS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,9, MONTEVIDEO, MONTEVIDEO,15968665, MOTO, SIN DATOS,579835,6140545
16/11/2022,32, PASAJERO, AVENIDA ITALIA, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, LUNES, FEMENINO,9, MONTEVIDEO, MONTEVIDEO,15968850, OMNIBUS, SIN DATOS,579205,6139195
16/11/2022,63, CONDUCTOR, TURQUIA esq. BERNA, SIN DATOS, FALLECIDO EN EL LUGAR, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,9, MONTEVIDEO, MONTEVIDEO,15968885, MOTO, SIN DATOS,568570,6140375
16/11/2022,66, CONDUCTOR, TURQUIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,9, MONTEVIDEO, MONTEVIDEO,15968885, AUTO, SIN DATOS,568570,6140375
16/11/2022,31, CONDUCTOR, BOULEVARD APARICIO SARAVIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15969044, MOTO, SIN DATOS,576585,6144950
16/11/2022,49, PASAJERO, ASAMBLEA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO,10, MONTEVIDEO, MONTEVIDEO,15969161, CAMIONETA, SIN DATOS,581140,6138740
16/11/2022,46, PASAJERO, BOULEVARD JOSE BATLLE Y ORDO�EZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,11, MONTEVIDEO, MONTEVIDEO,15969743, AUTO, SIN DATOS,574345,6143385
16/11/2022,47, CONDUCTOR, BOULEVARD JOSE BATLLE Y ORDO�EZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,11, MONTEVIDEO, MONTEVIDEO,15969743, AUTO, SIN DATOS,574345,6143385
16/11/2022,47, PASAJERO, BOULEVARD JOSE BATLLE Y ORDO�EZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,11, MONTEVIDEO, MONTEVIDEO,15969743, AUTO, SIN DATOS,574345,6143385
16/11/2022,28, CONDUCTOR, AVENIDA JOAQUIN SUAREZ, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, USA CASCO, LUNES, FEMENINO,12, MONTEVIDEO, MONTEVIDEO,15970137, MOTO, SIN DATOS,573430,6141215
16/11/2022,15, PEATON, AVENIDA JOAQUIN SUAREZ, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, LUNES, MASCULINO,12, MONTEVIDEO, MONTEVIDEO,15970137, SIN DATOS, SIN DATOS,573430,6141215
16/11/2022,37, PEATON, AVENIDA BRASIL, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, LUNES, FEMENINO,12, MONTEVIDEO, MONTEVIDEO,15970149, SIN DATOS, SIN DATOS,577555,6136370
16/11/2022,24, PASAJERO, AVENIDA AGRACIADA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, LUNES, FEMENINO,13, MONTEVIDEO, MONTEVIDEO,15970246, OMNIBUS, SIN DATOS,573670,6139520
16/11/2022,45, CONDUCTOR, AVENIDA LEZICA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,11, MONTEVIDEO, MONTEVIDEO,15970466, CAMION, SIN DATOS,569050,6149010
16/11/2022,23, CONDUCTOR, AVENIDA JOAQUIN SUAREZ esq. ADOLFO BERRO, SIN DATOS, FALLECIDO EN CENTRO DE ASISTENCIA, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,12, MONTEVIDEO, MONTEVIDEO,15970638, MOTO, SIN DATOS,573460,6141385
16/11/2022,37, CONDUCTOR, AVENIDA GENERAL SAN MARTIN, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15970740, MOTO, SIN DATOS,574190,6139205
16/11/2022,11, PASAJERO, CAMINO MOLINOS DE RAFFO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15971387, MOTO, SIN DATOS,571970,6143205
16/11/2022,29, CONDUCTOR, CAMINO MOLINOS DE RAFFO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15971387, MOTO, SIN DATOS,571970,6143205
16/11/2022,35, PEATON, AVENIDA DAMASO ANTONIO LARRA�AGA, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, SIN DATOS, LUNES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15971469, SIN DATOS, SIN DATOS,577840,6143170
16/11/2022,67, CONDUCTOR, RAMBLA VEINTICINCO DE AGOSTO DE 1825, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, MASCULINO,16, MONTEVIDEO, MONTEVIDEO,15971470, MOTO, SIN DATOS,572625,6137495
16/11/2022,38, CONDUCTOR, AVENIDA GENERAL SAN MARTIN, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, FEMENINO,13, MONTEVIDEO, MONTEVIDEO,15971504, MOTO, SIN DATOS,574970,6141655
16/11/2022,37, CONDUCTOR, AVENIDA GENERAL FLORES, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15971535, MOTO, SIN DATOS,575695,6141400
16/11/2022,32, CONDUCTOR, COLORADO, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO,16, MONTEVIDEO, MONTEVIDEO,15971820, AUTO, SIN DATOS,575555,6140110
16/11/2022,63, PEATON, LORD PONSOMBY, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, LUNES, FEMENINO,16, MONTEVIDEO, MONTEVIDEO,15972034, SIN DATOS, SIN DATOS,576810,6138115
16/11/2022,34, CONDUCTOR, AVENIDA GENERAL RONDEAU, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,19, MONTEVIDEO, MONTEVIDEO,15972629, MOTO, SIN DATOS,573775,6138295
16/11/2022,28, CONDUCTOR, AVENIDA INGENIERO JACOBO VARELA, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15972957, MOTO, SIN DATOS,576690,6141825
16/11/2022,44, CONDUCTOR, CAMINO GENERAL MAXIMO SANTOS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, LUNES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15973222, MOTO, SIN DATOS,572925,6145075
16/11/2022,28, CONDUCTOR, AVENIDA DE LAS INSTRUCCIONES, SUBURBANA , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, MASCULINO,21, MONTEVIDEO, MONTEVIDEO,15973260, MOTO, SIN DATOS,578200,6149930
16/11/2022,20, PASAJERO, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, MASCULINO,21, MONTEVIDEO, MONTEVIDEO,15973422, MOTO, SIN DATOS,578965,6148220
16/11/2022,27, CONDUCTOR, AVENIDA JOSE BELLONI, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, MASCULINO,21, MONTEVIDEO, MONTEVIDEO,15973422, MOTO, SIN DATOS,578965,6148220
16/11/2022,40, PASAJERO, AVENIDA URUGUAY, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, LUNES, FEMENINO,20, MONTEVIDEO, MONTEVIDEO,15973533, OMNIBUS, SIN DATOS,573545,6137385
16/11/2022,24, CONDUCTOR, JUAN MARIA GUTIERREZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, FEMENINO,23, MONTEVIDEO, MONTEVIDEO,15973638, AUTO, SIN DATOS,571650,6141185
16/11/2022,46, CONDUCTOR, JUAN MARIA GUTIERREZ, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, LUNES, MASCULINO,23, MONTEVIDEO, MONTEVIDEO,15973638, AUTO, SIN DATOS,571650,6141185
16/11/2022,21, PASAJERO, CHIAVARI, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, LUNES, FEMENINO,22, MONTEVIDEO, MONTEVIDEO,15973758, BICICLETA, SIN DATOS,576720,6140445
16/11/2022,23, CONDUCTOR, JOSE CATALA, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, LUNES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15976991, MOTO, SIN DATOS,576365,6140690
17/11/2022,64, CONDUCTOR, JOAQUIN NU�EZ, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MARTES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15974900, AUTO, SIN DATOS,576630,6135505
17/11/2022,26, PASAJERO, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO,6, MONTEVIDEO, MONTEVIDEO,15975730, MOTO, SIN DATOS,587475,6139770
17/11/2022,30, CONDUCTOR, DOCTOR MARTIN BERINDUAGUE, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,10, MONTEVIDEO, MONTEVIDEO,15976038, MOTO, SIN DATOS,570605,6141575
17/11/2022,23, CONDUCTOR, WILSON FERREIRA ALDUNATE, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, MARTES, FEMENINO,11, MONTEVIDEO, MONTEVIDEO,15976192, BICICLETA, SIN DATOS,573480,6136850
17/11/2022,58, CONDUCTOR, BOULEVARD GENERAL ARTIGAS, SUBURBANA , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,12, MONTEVIDEO, MONTEVIDEO,15976580, MOTO, SIN DATOS,576290,6138325
17/11/2022,57, CONDUCTOR, ESTADOS UNIDOS, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15976587, BICICLETA, SIN DATOS,568260,6140430
17/11/2022,64, PASAJERO, COLONIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, MARTES, FEMENINO,12, MONTEVIDEO, MONTEVIDEO,15976793, OMNIBUS, SIN DATOS,574910,6137475
17/11/2022,33, PASAJERO, CAMINO FELIPE CARDOSO, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, MARTES, MASCULINO,12, MONTEVIDEO, SIN DATOS,15976996, MOTO, SIN DATOS,583280,6143755
17/11/2022,41, PEATON, SORIANO, URBANA    , HERIDO LEVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, MARTES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15977184, SIN DATOS, SIN DATOS,573995,6136900
17/11/2022,37, CONDUCTOR, BULGARIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,13, MONTEVIDEO, MONTEVIDEO,15977271, MOTO, SIN DATOS,567290,6139470
17/11/2022,38, PASAJERO, IGUA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, MARTES, FEMENINO,13, MONTEVIDEO, MONTEVIDEO,15977341, OMNIBUS, SIN DATOS,581610,6140045
17/11/2022,76, PEATON, CAMINO PASO DE LA ESPA�OLA, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, MARTES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15977442, SIN DATOS, SIN DATOS,580030,6148620
17/11/2022,76, CONDUCTOR, HERMANO DAMASCENO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15977804, MOTO, SIN DATOS,574370,6137885
17/11/2022,62, CONDUCTOR, VIA_PUBLICA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,15977859, AUTO, SIN DATOS,575685,6138605
17/11/2022,77, PASAJERO, AVENIDA OCHO DE OCTUBRE, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, MARTES, FEMENINO,15, MONTEVIDEO, MONTEVIDEO,15978158, OMNIBUS, SIN DATOS,577865,6140010
17/11/2022,28, PASAJERO, VEINTICINCO DE MAYO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, FEMENINO,17, MONTEVIDEO, MONTEVIDEO,15978445, BICICLETA, SIN DATOS,573035,6137305
17/11/2022,25, CONDUCTOR, CAMINO CARRASCO, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15978994, MOTO, SIN DATOS,583390,6140865
17/11/2022,39, CONDUCTOR, CARRERAS NACIONALES, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15979006, AUTO, SIN DATOS,577920,6143455
17/11/2022,71, CONDUCTOR, CARRERAS NACIONALES, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, NO USA CINTURON, SIN DATOS, MARTES, MASCULINO,17, MONTEVIDEO, MONTEVIDEO,15979006, CAMIONETA, SIN DATOS,577920,6143455
17/11/2022,27, CONDUCTOR, AVENIDA DOCTOR LUIS ALBERTO DE HERRERA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15979137, MOTO, SIN DATOS,576430,6140900
17/11/2022,31, PASAJERO, AVENIDA GENERAL RONDEAU, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, FEMENINO,18, MONTEVIDEO, MONTEVIDEO,15979288, MOTO, SIN DATOS,573725,6138910
17/11/2022,26, CONDUCTOR, AVENIDA GENERAL RONDEAU, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MARTES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15979288, MOTO, SIN DATOS,573725,6138910
17/11/2022,12, CONDUCTOR, VEINTE DE FEBRERO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, NO USA CASCO, MARTES, MASCULINO,18, MONTEVIDEO, MONTEVIDEO,15979393, BICICLETA, SIN DATOS,579675,6140870
17/11/2022,44, PEATON, GENERAL URQUIZA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MARTES, MASCULINO,15, MONTEVIDEO, MONTEVIDEO,16012252, SIN DATOS, SIN DATOS,577455,6140015
18/11/2022,43, CONDUCTOR, PLAZA INDEPENDENCIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MIERCOLES, MASCULINO,1, MONTEVIDEO, MONTEVIDEO,15980711, AUTO, SIN DATOS,573205,6137040
18/11/2022,42, CONDUCTOR, AVENIDA DON PEDRO DE MENDOZA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MIERCOLES, MASCULINO,4, MONTEVIDEO, MONTEVIDEO,15981356, CICLOMOTOR, SIN DATOS,577205,6146410
18/11/2022,40, CONDUCTOR, SALVADOR FERRER SERRA, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, USA CASCO, MIERCOLES, MASCULINO,6, MONTEVIDEO, MONTEVIDEO,15981454, MOTO, SIN DATOS,575280,6138235
18/11/2022,19, PEATON, BOULEVARD JOSE BATLLE Y ORDO�EZ, URBANA    , HERIDO GRAVE, ATROPELLO DE PEATON, SIN DATOS, SIN DATOS, MIERCOLES, FEMENINO,7, MONTEVIDEO, MONTEVIDEO,15981749, SIN DATOS, SIN DATOS,573895,6143930
18/11/2022,44, CONDUCTOR, SIN DATOS, RURAL     , HERIDO LEVE, DESPISTE, SIN DATOS, USA CASCO, MIERCOLES, MASCULINO,6, MONTEVIDEO, SIN DATOS,15981932, MOTO, SIN DATOS,567090,6151565
18/11/2022, SIN DATOS, CONDUCTOR, INGENIERO JOSE SERRATO, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MIERCOLES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15981961, MOTO, SIN DATOS,578005,6141255
18/11/2022, SIN DATOS, PASAJERO, INGENIERO JOSE SERRATO, URBANA    , HERIDO GRAVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MIERCOLES, MASCULINO,7, MONTEVIDEO, MONTEVIDEO,15981961, MOTO, SIN DATOS,578005,6141255
18/11/2022,58, CONDUCTOR, GOBERNADOR VIANA, URBANA    , HERIDO LEVE, CAI�DA, SIN DATOS, NO USA CASCO, MIERCOLES, MASCULINO,8, MONTEVIDEO, MONTEVIDEO,15982022, BICICLETA, SIN DATOS,578225,6140745
18/11/2022,57, PASAJERO, AVENIDA DAMASO ANTONIO LARRA�AGA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MIERCOLES, FEMENINO,10, MONTEVIDEO, MONTEVIDEO,15983136, AUTO, SIN DATOS,577450,6139860
18/11/2022,24, PASAJERO, AVENIDA DAMASO ANTONIO LARRA�AGA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MIERCOLES, MASCULINO,10, MONTEVIDEO, MONTEVIDEO,15983136, AUTO, SIN DATOS,577450,6139860
18/11/2022,32, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRA�AGA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MIERCOLES, MASCULINO,10, MONTEVIDEO, MONTEVIDEO,15983136, AUTO, SIN DATOS,577450,6139860
18/11/2022,44, CONDUCTOR, AVENIDA DAMASO ANTONIO LARRA�AGA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MIERCOLES, MASCULINO,10, MONTEVIDEO, MONTEVIDEO,15983136, AUTO, SIN DATOS,577450,6139860
18/11/2022,20, PASAJERO, AVENIDA ITALIA, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MIERCOLES, FEMENINO,12, MONTEVIDEO, MONTEVIDEO,15983568, MOTO, SIN DATOS,576305,6138325
18/11/2022,66, CONDUCTOR, AVENIDA GENERAL RIVERA, URBANA    , HERIDO LEVE, DESPISTE, SIN DATOS, SIN DATOS, MIERCOLES, FEMENINO,13, MONTEVIDEO, MONTEVIDEO,15983978, AUTO, SIN DATOS,585200,6138835
18/11/2022,27, CONDUCTOR, VERACIERTO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, USA CASCO, MIERCOLES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15984036, MOTO, SIN DATOS,579930,6142285
18/11/2022,9, PEATON, VERACIERTO, URBANA    , HERIDO LEVE, COLISION ENTRE VEHI�CULOS, SIN DATOS, SIN DATOS, MIERCOLES, MASCULINO,14, MONTEVIDEO, MONTEVIDEO,15984036, SIN DATOS, SIN DATOS,579930,6142285
18/11/2022,52, PASAJERO, AVENIDA GENERAL RONDEAU, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, MIERCOLES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15984180, OMNIBUS, SIN DATOS,573820,6137655
18/11/2022,54, PASAJERO, AVENIDA GENERAL RONDEAU, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, MIERCOLES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15984180, OMNIBUS, SIN DATOS,573820,6137655
18/11/2022,66, PASAJERO, AVENIDA GENERAL RONDEAU, URBANA    , HERIDO LEVE, CAI�DA, NO USA CINTURON, SIN DATOS, MIERCOLES, FEMENINO,14, MONTEVIDEO, MONTEVIDEO,15984180, OMNIBUS, SIN DATOS,573820,6137655
